dataset,metric,basis_1,basis_2,p_value,p_value_holm,significant_after_holm,effect_size_rank_biserial_r,mean_diff_1_minus_2
letter,f1,rational_quadratic,shepard,0.00020912662148475647,0.02844122052192688,True,-0.7333333333333333,-0.0019051555921933971
letter,f1,rational_quadratic,sigmoidal,0.0006665531545877457,0.07532050646841526,False,-0.6817204301075269,-0.002434946038431529
letter,f1,rational_quadratic,softmax_radial,0.001718590036034584,0.17701477371156216,False,-0.6344086021505376,-0.0021863410605375
letter,f1,rational_quadratic,student_t,0.01283373311161995,1.0,False,0.513978494623656,0.0012268871689438132
letter,f1,rational_quadratic,wendland_c2,0.027741437777876854,1.0,False,-0.45806451612903226,-0.0015487401928908628
letter,f1,rbf_gaussian,shepard,0.15188691951334476,1.0,False,0.3032258064516129,0.0008625671845949867
letter,f1,rbf_gaussian,sigmoidal,0.2710056286305189,1.0,False,0.23440860215053763,0.00033277673835685473
letter,f1,rbf_gaussian,softmax_radial,0.19807579927146435,1.0,False,0.2731182795698925,0.0005813817162508839
letter,f1,rbf_gaussian,student_t,4.4075772166252136e-05,0.006523214280605316,True,0.7935483870967742,0.003994609945732197
letter,f1,rbf_gaussian,wendland_c2,0.06056523136794567,1.0,False,0.3935483870967742,0.001218982583897521
letter,f1,shepard,sigmoidal,0.338741784915328,1.0,False,-0.20430107526881722,-0.000529790446238132
letter,f1,shepard,softmax_radial,0.761065473780036,1.0,False,-0.06666666666666667,-0.00028118546834410285
letter,f1,shepard,student_t,2.60770320892334e-08,4.667788743972778e-06,True,0.9741935483870968,0.0031320427611372104
letter,f1,shepard,wendland_c2,0.685047073289752,1.0,False,0.08817204301075268,0.0003564153993025343
letter,f1,sigmoidal,softmax_radial,0.871207794174552,1.0,False,0.03655913978494624,0.00024860497789402913
letter,f1,sigmoidal,student_t,0.00020912662148475647,0.02844122052192688,True,0.7333333333333333,0.0036618332073753423
letter,f1,sigmoidal,wendland_c2,0.2621222734451294,1.0,False,0.23870967741935484,0.0008862058455406663
letter,f1,softmax_radial,student_t,0.00023163668811321259,0.03034440614283085,True,0.7290322580645161,0.003413228229481313
letter,f1,softmax_radial,wendland_c2,0.24494642950594425,1.0,False,0.24731182795698925,0.0006376008676466371
letter,f1,student_t,wendland_c2,0.0029870010912418365,0.2867521047592163,False,-0.6043010752688172,-0.002775627361834676
magic_telescope,f1,attention,cauchy,0.685047073289752,1.0,False,-0.08817204301075268,-0.0003052666273504201
magic_telescope,f1,attention,cosine,0.09610157273709774,1.0,False,-0.35053763440860214,-0.002502736634610647
magic_telescope,f1,attention,cubic_spline,0.39305018074810505,1.0,False,-0.1827956989247312,-0.0013678177881281117
magic_telescope,f1,attention,entropic,0.1641840822994709,1.0,False,-0.2946236559139785,-0.00135976281872352
magic_telescope,f1,attention,gen_exponential,0.08793856762349606,1.0,False,-0.35913978494623655,-0.003362062739455496
magic_telescope,f1,attention,harmonic,0.47239920501692023,1.0,False,0.19298245614035087,0.00014263544302162146
magic_telescope,f1,attention,inverse_multiquadratic,0.308520769700408,1.0,False,-0.2172043010752688,-0.0016209921179813902
magic_telescope,f1,attention,laplacian,0.5027610473334789,1.0,False,-0.14408602150537633,-0.0008817542082347751
magic_telescope,f1,attention,logarithmic,0.5027610473334789,1.0,False,-0.14408602150537633,-0.0012282865149690902
magic_telescope,f1,attention,lorentzian,0.8552717231214046,1.0,False,0.04086021505376344,0.00013197477499482524
magic_telescope,f1,attention,multiquadratic,0.000283263623714447,0.05636946111917496,False,0.7204301075268817,0.005629039410284586
magic_telescope,f1,attention,quartic_spline,0.1459994912147522,1.0,False,-0.30752688172043013,-0.002087796630462435
magic_telescope,f1,attention,radial,0.08406547829508781,1.0,False,-0.3634408602150538,-0.0021750889543922236
magic_telescope,f1,attention,rational_quadratic,0.04269753537818267,1.0,False,-0.43842364532019706,-0.0025684619303542044
magic_telescope,f1,attention,rbf_gaussian,0.03841841779649258,1.0,False,-0.432258064516129,-0.0028617003757045456
magic_telescope,f1,attention,shepard,0.027741437777876854,1.0,False,-0.45806451612903226,-0.0032300610006446018
magic_telescope,f1,attention,sigmoidal,0.42652824883677154,1.0,False,0.23333333333333334,0.0001404383687495514
magic_telescope,f1,attention,softmax_radial,0.5027610473334789,1.0,False,-0.14408602150537633,-0.0008817542082347751
magic_telescope,f1,attention,student_t,0.308520769700408,1.0,False,-0.2172043010752688,-0.0016209921179813902
magic_telescope,f1,attention,wendland_c2,0.8393927440047264,1.0,False,-0.04516129032258064,-0.00042873559635103753
magic_telescope,f1,cauchy,cosine,0.17059839516878128,1.0,False,-0.2903225806451613,-0.002197470007260227
magic_telescope,f1,cauchy,cubic_spline,0.2710056286305189,1.0,False,-0.23440860215053763,-0.0010625511607776916
magic_telescope,f1,cauchy,entropic,0.3284698575735092,1.0,False,-0.2086021505376344,-0.0010544961913731
magic_telescope,f1,cauchy,gen_exponential,0.06056523136794567,1.0,False,-0.3935483870967742,-0.0030567961121050757
magic_telescope,f1,cauchy,harmonic,0.6554384250193834,1.0,False,0.0967741935483871,0.00044790207037204155
magic_telescope,f1,cauchy,inverse_multiquadratic,0.5698575973510742,1.0,False,-0.12258064516129032,-0.00131572549063097
magic_telescope,f1,cauchy,laplacian,0.6554384250193834,1.0,False,-0.0967741935483871,-0.000576487580884355
magic_telescope,f1,cauchy,logarithmic,0.685047073289752,1.0,False,-0.08817204301075268,-0.0009230198876186702
magic_telescope,f1,cauchy,lorentzian,0.7921590935438871,1.0,False,0.05806451612903226,0.00043724140234524533
magic_telescope,f1,cauchy,multiquadratic,0.005382779985666275,1.0,False,0.5698924731182796,0.0059343060376350065
magic_telescope,f1,cauchy,quartic_spline,0.3598779272288084,1.0,False,-0.1956989247311828,-0.001782530003112015
magic_telescope,f1,cauchy,radial,0.12935307621955872,1.0,False,-0.3204301075268817,-0.0018698223270418035
magic_telescope,f1,cauchy,rational_quadratic,0.0426517054438591,1.0,False,-0.4236559139784946,-0.0022631953030037844
magic_telescope,f1,cauchy,rbf_gaussian,0.18396909348666668,1.0,False,-0.2817204301075269,-0.0025564337483541255
magic_telescope,f1,cauchy,shepard,0.018529480323195457,1.0,False,-0.4881720430107527,-0.0029247943732941817
magic_telescope,f1,cauchy,sigmoidal,0.6263462882488966,1.0,False,0.1053763440860215,0.0004457049960999715
magic_telescope,f1,cauchy,softmax_radial,0.6554384250193834,1.0,False,-0.0967741935483871,-0.000576487580884355
magic_telescope,f1,cauchy,student_t,0.5698575973510742,1.0,False,-0.12258064516129032,-0.00131572549063097
magic_telescope,f1,cauchy,wendland_c2,0.6408254038542509,1.0,False,-0.1010752688172043,-0.00012346896900061743
magic_telescope,f1,cosine,cubic_spline,0.9032264724373817,1.0,False,0.02795698924731183,0.0011349188464825355
magic_telescope,f1,cosine,entropic,0.5027610473334789,1.0,False,0.14408602150537633,0.0011429738158871272
magic_telescope,f1,cosine,gen_exponential,0.338741784915328,1.0,False,-0.20430107526881722,-0.0008593261048448486
magic_telescope,f1,cosine,harmonic,0.0635564886033535,1.0,False,0.38924731182795697,0.0026453720776322687
magic_telescope,f1,cosine,inverse_multiquadratic,0.5978077705949545,1.0,False,0.11397849462365592,0.000881744516629257
magic_telescope,f1,cosine,laplacian,0.2710056286305189,1.0,False,0.23440860215053763,0.001620982426375872
magic_telescope,f1,cosine,logarithmic,0.28936620615422726,1.0,False,0.22580645161290322,0.001274450119641557
magic_telescope,f1,cosine,lorentzian,0.047259049490094185,1.0,False,0.4150537634408602,0.0026347114096054725
magic_telescope,f1,cosine,multiquadratic,2.0489096641540527e-07,4.159286618232727e-05,True,0.9397849462365592,0.008131776044895234
magic_telescope,f1,cosine,quartic_spline,0.7765688337385654,1.0,False,0.06236559139784946,0.0004149400041482121
magic_telescope,f1,cosine,radial,0.9838335812091827,1.0,False,0.0064516129032258064,0.0003276476802184236
magic_telescope,f1,cosine,rational_quadratic,0.5291051845997572,1.0,False,-0.13548387096774195,-6.572529574355723e-05
magic_telescope,f1,cosine,rbf_gaussian,0.9192965272814035,1.0,False,-0.023655913978494623,-0.0003589637410938984
magic_telescope,f1,cosine,shepard,0.370740607380867,1.0,False,-0.1913978494623656,-0.0007273243660339546
magic_telescope,f1,cosine,sigmoidal,0.07672121562063694,1.0,False,0.3720430107526882,0.0026431750033601986
magic_telescope,f1,cosine,softmax_radial,0.2710056286305189,1.0,False,0.23440860215053763,0.001620982426375872
magic_telescope,f1,cosine,student_t,0.5978077705949545,1.0,False,0.11397849462365592,0.000881744516629257
magic_telescope,f1,cosine,wendland_c2,0.4898460879921913,1.0,False,0.14838709677419354,0.0020740010382596097
magic_telescope,f1,cubic_spline,entropic,0.8552717231214046,1.0,False,-0.04086021505376344,8.054969404591716e-06
magic_telescope,f1,cubic_spline,gen_exponential,0.054921628907322884,1.0,False,-0.4021505376344086,-0.001994244951327384
magic_telescope,f1,cubic_spline,harmonic,0.370740607380867,1.0,False,0.1913978494623656,0.0015104532311497332
magic_telescope,f1,cubic_spline,inverse_multiquadratic,0.9192965272814035,1.0,False,0.023655913978494623,-0.0002531743298532785
magic_telescope,f1,cubic_spline,laplacian,0.7303419969975948,1.0,False,0.07526881720430108,0.0004860635798933366
magic_telescope,f1,cubic_spline,logarithmic,0.8393927440047264,1.0,False,0.04516129032258064,0.00013953127315902147
magic_telescope,f1,cubic_spline,lorentzian,0.46454504504799843,1.0,False,0.15698924731182795,0.001499792563122937
magic_telescope,f1,cubic_spline,multiquadratic,0.0061949919909238815,1.0,False,0.5612903225806452,0.006996857198412698
magic_telescope,f1,cubic_spline,quartic_spline,0.8552717231214046,1.0,False,-0.04086021505376344,-0.0007199788423343234
magic_telescope,f1,cubic_spline,radial,0.33887029444588135,1.0,False,-0.20689655172413793,-0.0008072711662641119
magic_telescope,f1,cubic_spline,rational_quadratic,0.4521643426269293,1.0,False,-0.16129032258064516,-0.0012006441422260927
magic_telescope,f1,cubic_spline,rbf_gaussian,0.6120056137442589,1.0,False,-0.10967741935483871,-0.0014938825875764339
magic_telescope,f1,cubic_spline,shepard,0.28008678182959557,1.0,False,-0.23010752688172043,-0.00186224321251649
magic_telescope,f1,cubic_spline,sigmoidal,0.370740607380867,1.0,False,0.1913978494623656,0.0015082561568776631
magic_telescope,f1,cubic_spline,softmax_radial,0.7303419969975948,1.0,False,0.07526881720430108,0.0004860635798933366
magic_telescope,f1,cubic_spline,student_t,0.9192965272814035,1.0,False,0.023655913978494623,-0.0002531743298532785
magic_telescope,f1,cubic_spline,wendland_c2,0.5158484429121017,1.0,False,0.13978494623655913,0.0009390821917770742
magic_telescope,f1,entropic,gen_exponential,0.0635564886033535,1.0,False,-0.38924731182795697,-0.002002299920731976
magic_telescope,f1,entropic,harmonic,0.22855282202363014,1.0,False,0.25591397849462366,0.0015023982617451415
magic_telescope,f1,entropic,inverse_multiquadratic,0.8393927440047264,1.0,False,-0.04516129032258064,-0.0002612292992578702
magic_telescope,f1,entropic,laplacian,0.8078304156661034,1.0,False,0.053763440860215055,0.0004780086104887449
magic_telescope,f1,entropic,logarithmic,0.935398668050766,1.0,False,0.01935483870967742,0.00013147630375442976
magic_telescope,f1,entropic,lorentzian,0.3817984350025654,1.0,False,0.1870967741935484,0.0014917375937183452
magic_telescope,f1,entropic,multiquadratic,0.0005054883658885956,0.09958120808005333,False,0.6946236559139785,0.0069888022290081064
magic_telescope,f1,entropic,quartic_spline,0.5978077705949545,1.0,False,-0.11397849462365592,-0.0007280338117389151
magic_telescope,f1,entropic,radial,0.308520769700408,1.0,False,-0.2172043010752688,-0.0008153261356687036
magic_telescope,f1,entropic,rational_quadratic,0.19807579927146435,1.0,False,-0.2731182795698925,-0.0012086991116306844
magic_telescope,f1,entropic,rbf_gaussian,0.2710056286305189,1.0,False,-0.23440860215053763,-0.0015019375569810256
magic_telescope,f1,entropic,shepard,0.19092952087521553,1.0,False,-0.27741935483870966,-0.0018702981819210818
magic_telescope,f1,entropic,sigmoidal,0.21293285302817822,1.0,False,0.2645161290322581,0.0015002011874730714
magic_telescope,f1,entropic,softmax_radial,0.8078304156661034,1.0,False,0.053763440860215055,0.0004780086104887449
magic_telescope,f1,entropic,student_t,0.8393927440047264,1.0,False,-0.04516129032258064,-0.0002612292992578702
magic_telescope,f1,entropic,wendland_c2,0.685047073289752,1.0,False,0.08817204301075268,0.0009310272223724825
magic_telescope,f1,gen_exponential,harmonic,0.06056523136794567,1.0,False,0.3935483870967742,0.0035046981824771173
magic_telescope,f1,gen_exponential,inverse_multiquadratic,0.370740607380867,1.0,False,0.1913978494623656,0.0017410706214741056
magic_telescope,f1,gen_exponential,laplacian,0.28008678182959557,1.0,False,0.23010752688172043,0.0024803085312207207
magic_telescope,f1,gen_exponential,logarithmic,0.28008678182959557,1.0,False,0.23010752688172043,0.0021337762244864056
magic_telescope,f1,gen_exponential,lorentzian,0.07324407435953617,1.0,False,0.3763440860215054,0.003494037514450321
magic_telescope,f1,gen_exponential,multiquadratic,0.0007296018302440643,0.1430019587278366,False,0.6774193548387096,0.008991102149740082
magic_telescope,f1,gen_exponential,quartic_spline,0.4771064817905426,1.0,False,0.15268817204301074,0.0012742661089930607
magic_telescope,f1,gen_exponential,radial,0.22855282202363014,1.0,False,0.25591397849462366,0.0011869737850632722
magic_telescope,f1,gen_exponential,rational_quadratic,0.5698575973510742,1.0,False,0.12258064516129032,0.0007936008091012914
magic_telescope,f1,gen_exponential,rbf_gaussian,0.6120056137442589,1.0,False,0.10967741935483871,0.0005003623637509502
magic_telescope,f1,gen_exponential,shepard,0.685047073289752,1.0,False,0.08817204301075268,0.00013200173881089405
magic_telescope,f1,gen_exponential,sigmoidal,0.06056523136794567,1.0,False,0.3935483870967742,0.0035025011082050472
magic_telescope,f1,gen_exponential,softmax_radial,0.28008678182959557,1.0,False,0.23010752688172043,0.0024803085312207207
magic_telescope,f1,gen_exponential,student_t,0.370740607380867,1.0,False,0.1913978494623656,0.0017410706214741056
magic_telescope,f1,gen_exponential,wendland_c2,0.06666470877826214,1.0,False,0.3849462365591398,0.0029333271431044583
magic_telescope,f1,harmonic,inverse_multiquadratic,0.25343610532581806,1.0,False,-0.24301075268817204,-0.0017636275610030117
magic_telescope,f1,harmonic,laplacian,0.42795460671186447,1.0,False,-0.16989247311827957,-0.0010243896512563966
magic_telescope,f1,harmonic,logarithmic,0.42795460671186447,1.0,False,-0.16989247311827957,-0.0013709219579907117
magic_telescope,f1,harmonic,lorentzian,0.9032264724373817,1.0,False,0.02795698924731183,-1.0660668026796216e-05
magic_telescope,f1,harmonic,multiquadratic,0.00023163668811321259,0.04655897431075573,True,0.7290322580645161,0.005486403967262965
magic_telescope,f1,harmonic,quartic_spline,0.1641840822994709,1.0,False,-0.2946236559139785,-0.0022304320734840566
magic_telescope,f1,harmonic,radial,0.08793856762349606,1.0,False,-0.35913978494623655,-0.002317724397413845
magic_telescope,f1,harmonic,rational_quadratic,0.03231326680260798,1.0,False,-0.4630541871921182,-0.002711097373375826
magic_telescope,f1,harmonic,rbf_gaussian,0.036434996873140335,1.0,False,-0.43655913978494626,-0.003004335818726167
magic_telescope,f1,harmonic,shepard,0.019660815596580505,1.0,False,-0.4838709677419355,-0.0033726964436662232
magic_telescope,f1,harmonic,sigmoidal,0.981116590883351,1.0,False,-0.006535947712418301,-2.1970742720700542e-06
magic_telescope,f1,harmonic,softmax_radial,0.42795460671186447,1.0,False,-0.16989247311827957,-0.0010243896512563966
magic_telescope,f1,harmonic,student_t,0.25343610532581806,1.0,False,-0.24301075268817204,-0.0017636275610030117
magic_telescope,f1,harmonic,wendland_c2,0.7456546742469072,1.0,False,-0.07096774193548387,-0.000571371039372659
magic_telescope,f1,inverse_multiquadratic,laplacian,0.1563441156998108,1.0,False,0.31216931216931215,0.0007392379097466151
magic_telescope,f1,inverse_multiquadratic,logarithmic,0.09360337304408882,1.0,False,0.4502923976608187,0.00039270560301229995
magic_telescope,f1,inverse_multiquadratic,lorentzian,0.10483990423381329,1.0,False,0.3419354838709677,0.0017529668929762154
magic_telescope,f1,inverse_multiquadratic,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.007250031528265977
magic_telescope,f1,inverse_multiquadratic,quartic_spline,0.6575663850187541,1.0,False,-0.09425287356321839,-0.00046680451248104493
magic_telescope,f1,inverse_multiquadratic,radial,0.5978077705949545,1.0,False,-0.11397849462365592,-0.0005540968364108334
magic_telescope,f1,inverse_multiquadratic,rational_quadratic,0.6120056137442589,1.0,False,-0.10967741935483871,-0.0009474698123728142
magic_telescope,f1,inverse_multiquadratic,rbf_gaussian,0.26545303243391527,1.0,False,-0.2367816091954023,-0.0012407082577231554
magic_telescope,f1,inverse_multiquadratic,shepard,0.5095698444848895,1.0,False,-0.14022988505747128,-0.0016090688826632116
magic_telescope,f1,inverse_multiquadratic,sigmoidal,0.28936620615422726,1.0,False,0.22580645161290322,0.0017614304867309416
magic_telescope,f1,inverse_multiquadratic,softmax_radial,0.1563441156998108,1.0,False,0.31216931216931215,0.0007392379097466151
magic_telescope,f1,inverse_multiquadratic,student_t,1.0,1.0,False,0.0,0.0
magic_telescope,f1,inverse_multiquadratic,wendland_c2,0.7303419969975948,1.0,False,0.07526881720430108,0.0011922565216303527
magic_telescope,f1,laplacian,logarithmic,0.3966787576604369,1.0,False,-0.19384615384615383,-0.0003465323067343151
magic_telescope,f1,laplacian,lorentzian,0.4427108127662316,1.0,False,0.1632183908045977,0.0010137289832296004
magic_telescope,f1,laplacian,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.0065107936185193616
magic_telescope,f1,laplacian,quartic_spline,0.08351810256109068,1.0,False,-0.37438423645320196,-0.00120604242222766
magic_telescope,f1,laplacian,radial,0.4161298982799053,1.0,False,-0.17419354838709677,-0.0012933347461574485
magic_telescope,f1,laplacian,rational_quadratic,0.46454504504799843,1.0,False,-0.15698924731182795,-0.0016867077221194293
magic_telescope,f1,laplacian,rbf_gaussian,0.0803273618221283,1.0,False,-0.36774193548387096,-0.0019799461674697705
magic_telescope,f1,laplacian,shepard,0.26545303243391527,1.0,False,-0.2367816091954023,-0.0023483067924098266
magic_telescope,f1,laplacian,sigmoidal,0.4771064817905426,1.0,False,0.15268817204301074,0.0010221925769843265
magic_telescope,f1,laplacian,softmax_radial,1.0,1.0,False,0.0,0.0
magic_telescope,f1,laplacian,student_t,0.1563441156998108,1.0,False,-0.31216931216931215,-0.0007392379097466151
magic_telescope,f1,laplacian,wendland_c2,1.0,1.0,False,0.002150537634408602,0.0004530186118837376
magic_telescope,f1,logarithmic,lorentzian,0.21293285302817822,1.0,False,0.2645161290322581,0.0013602612899639155
magic_telescope,f1,logarithmic,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.006857325925253677
magic_telescope,f1,logarithmic,quartic_spline,0.24550260452144101,1.0,False,-0.2512315270935961,-0.0008595101154933449
magic_telescope,f1,logarithmic,radial,0.42795460671186447,1.0,False,-0.16989247311827957,-0.0009468024394231334
magic_telescope,f1,logarithmic,rational_quadratic,0.5027610473334789,1.0,False,-0.14408602150537633,-0.0013401754153851142
magic_telescope,f1,logarithmic,rbf_gaussian,0.1641840822994709,1.0,False,-0.2946236559139785,-0.0016334138607354554
magic_telescope,f1,logarithmic,shepard,0.3469051394778403,1.0,False,-0.2,-0.0020017744856755115
magic_telescope,f1,logarithmic,sigmoidal,0.40449450351297855,1.0,False,0.17849462365591398,0.0013687248837186416
magic_telescope,f1,logarithmic,softmax_radial,0.3966787576604369,1.0,False,0.19384615384615383,0.0003465323067343151
magic_telescope,f1,logarithmic,student_t,0.09360337304408882,1.0,False,-0.4502923976608187,-0.00039270560301229995
magic_telescope,f1,logarithmic,wendland_c2,0.8871948085725307,1.0,False,0.03225806451612903,0.0007995509186180527
magic_telescope,f1,lorentzian,multiquadratic,0.00023163668811321259,0.04655897431075573,True,0.7290322580645161,0.005497064635289761
magic_telescope,f1,lorentzian,quartic_spline,0.140283040702343,1.0,False,-0.3118279569892473,-0.0022197714054572604
magic_telescope,f1,lorentzian,radial,0.18396909348666668,1.0,False,-0.2817204301075269,-0.002307063729387049
magic_telescope,f1,lorentzian,rational_quadratic,0.1459994912147522,1.0,False,-0.30752688172043013,-0.0027004367053490297
magic_telescope,f1,lorentzian,rbf_gaussian,0.007111456245183945,1.0,False,-0.5526881720430108,-0.002993675150699371
magic_telescope,f1,lorentzian,shepard,0.061427334379329415,1.0,False,-0.39770114942528734,-0.003362035775639427
magic_telescope,f1,lorentzian,sigmoidal,0.871207794174552,1.0,False,-0.03655913978494624,8.463593754726162e-06
magic_telescope,f1,lorentzian,softmax_radial,0.4427108127662316,1.0,False,-0.1632183908045977,-0.0010137289832296004
